2026-02-14 11:40:27 | INFO     | services.db | Database connection established
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.profile_routes | Explicit interest added
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.profile_routes | Explicit interest removed
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.profile_routes | Bulk explicit interests updated
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.profile_routes | Implicit interest upgraded to explicit
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.search_routes | Search request received
2026-02-14 11:52:55 | DEBUG    | api.search_routes | Query expansion disabled
2026-02-14 11:52:55 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:52:55 | INFO     | api.search_routes | Search completed
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.search_routes | Search request received
2026-02-14 11:52:55 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:52:55 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:52:55 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:52:55 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:52:55 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:52:55 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:52:55 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:53:00 | INFO     | services.semantic_expansion | Expanded query for seed='test' -> 'test software testing test methods testing tools' (repr='test software testing test methods testing tools')
2026-02-14 11:53:00 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:53:00 | DEBUG    | api.search_routes | Query expanded
2026-02-14 11:53:00 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:53:00 | INFO     | api.search_routes | Search completed
2026-02-14 11:53:00 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:53:00 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:53:00 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:53:00 | INFO     | main | FastAPI application started successfully
2026-02-14 11:53:00 | INFO     | api.search_routes | Search request received
2026-02-14 11:53:00 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:53:00 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:53:00 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:53:00 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:53:00 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:53:00 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:53:00 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=910): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and intent. If the query is ambiguous and has multiple reasonable interpretations, strong user interests may be used to resolve the ambiguity toward the most personally relevant interpretation. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests must never introduce unrelated concepts. Return ONLY the expanded query as a single line.
2026-02-14 11:53:30 | INFO     | services.semantic_expansion | Expanded query for seed='test' -> 'test software testing tools' (repr='test software testing tools')
2026-02-14 11:53:30 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:53:30 | DEBUG    | api.search_routes | Query expanded
2026-02-14 11:53:30 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:53:30 | INFO     | api.search_routes | Search completed
2026-02-14 11:53:30 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:53:30 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:53:30 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:53:30 | INFO     | main | FastAPI application started successfully
2026-02-14 11:53:30 | INFO     | api.search_routes | Search request received
2026-02-14 11:53:30 | WARNING  | services.semantic_expansion | expand_query called with empty seed.
2026-02-14 11:53:30 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:53:30 | INFO     | api.search_routes | Search completed
2026-02-14 11:53:30 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:53:30 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:53:30 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:53:30 | INFO     | main | FastAPI application started successfully
2026-02-14 11:53:30 | INFO     | api.search_routes | Search request received
2026-02-14 11:53:30 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:53:30 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:53:30 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:53:30 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:53:30 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:53:30 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:53:30 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:54:01 | WARNING  | services.semantic_expansion | Query expansion failed, using original seed='machine learning', error=
2026-02-14 11:54:01 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:54:01 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:54:01 | INFO     | api.search_routes | Search completed
2026-02-14 11:54:01 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:54:01 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:54:01 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:54:01 | INFO     | main | FastAPI application started successfully
2026-02-14 11:54:01 | INFO     | api.search_routes | Search request received
2026-02-14 11:54:01 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:54:01 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:54:01 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:54:01 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:54:01 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:54:01 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:54:01 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:54:06 | INFO     | services.semantic_expansion | Expanded query for seed='C++ programming' -> 'C++ programming language tutorials' (repr='C++ programming language tutorials')
2026-02-14 11:54:06 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:54:06 | DEBUG    | api.search_routes | Query expanded
2026-02-14 11:54:06 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:54:06 | INFO     | api.search_routes | Search completed
2026-02-14 11:54:06 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:54:06 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:18 | INFO     | services.db | Database connection established
2026-02-14 11:57:18 | DEBUG    | services.db | Database collections initialized
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:57:19 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:57:19 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:57:19 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:57:19 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | INFO     | api.profile_routes | Explicit interest added
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | INFO     | api.profile_routes | Explicit interest removed
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | INFO     | api.profile_routes | Bulk explicit interests updated
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | INFO     | api.profile_routes | Implicit interest upgraded to explicit
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:57:19 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application started successfully
2026-02-14 11:57:19 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:57:19 | INFO     | main | FastAPI application shutdown complete
